Word                Fre/%
something                0.054047505893973696
clear                0.054047505893973696
democracy                0.054047505893973696
free                0.054047505893973696
important                0.054047505893973696
find                0.054047505893973696
nigel                0.053115652344077606
case                0.053115652344077606
high                0.053115652344077606
each                0.053115652344077606
