Word                Fre/%
government                0.11285718972474656
way                0.11154489682097045
still                0.11088875036908238
online                0.10826416456153012
even                0.10826416456153012
voted                0.10629572520586596
know                0.10498343230208984
me                0.10104655359076146
much                0.10104655359076146
need                0.1003904071388734
own                0.1003904071388734
those                0.09973426068698535
old                0.09907811423509727
may                0.09645352842754502
pay                0.09645352842754502
control                0.09645352842754502
team                0.09579738197565697
got                0.09579738197565697
farage                0.09514123552376891
corbyn                0.09448508907188084
economy                0.09448508907188084
votes                0.09382894261999278
email                0.09317279616810473
says                0.09317279616810473
work                0.0918605032643286
many                0.0918605032643286
political                0.0918605032643286
put                0.0918605032643286
story                0.09120435681244053
next                0.09120435681244053
polling                0.08989206390866442
voting                0.08792362455300023
see                0.08792362455300023
come                0.08792362455300023
any                0.08726747810111217
public                0.08726747810111217
both                0.08726747810111217
don’t                0.0866113316492241
part                0.0866113316492241
three                0.0866113316492241
left                0.08595518519733604
called                0.08529903874544799
long                0.08529903874544799
free                0.08529903874544799
together                0.08529903874544799
michael                0.08464289229355992
trade                0.08464289229355992
mrs                0.08398674584167186
life                0.08398674584167186
never                0.08398674584167186
hours                0.08398674584167186
leaving                0.0833305993897838
place                0.08267445293789574
change                0.08136216003411961
it’s                0.08136216003411961
brits                0.08136216003411961
home                0.08070601358223156
believe                0.08004986713034348
final                0.08004986713034348
outside                0.07873757422656737
polls                0.07873757422656737
election                0.07808142777467932
england                0.07742528132279124
here                0.07742528132279124
east                0.07742528132279124
parliament                0.07676913487090319
came                0.07676913487090319
twitter                0.07676913487090319
future                0.07611298841901512
nation                0.07545684196712707
claimed                0.07480069551523899
week                0.07414454906335094
lead                0.07348840261146287
such                0.07348840261146287
must                0.07348840261146287
close                0.07283225615957482
every                0.07283225615957482
poll                0.07283225615957482
thursday                0.07217610970768674
economic                0.07217610970768674
death                0.0715199632557987
point                0.07086381680391063
well                0.07020767035202258
family                0.07020767035202258
south                0.07020767035202258
good                0.07020767035202258
too                0.06955152390013451
speaking                0.06889537744824645
shot                0.06889537744824645
debate                0.06889537744824645
live                0.06889537744824645
great                0.06889537744824645
secretary                0.06823923099635838
police                0.06823923099635838
politicians                0.06823923099635838
insisted                0.06823923099635838
far                0.06758308454447033
bbc                0.06758308454447033
democracy                0.06758308454447033
children                0.06692693809258227
big                0.06692693809258227
leadership                0.06692693809258227
jeremy                0.0662707916406942
hit                0.0662707916406942
countries                0.0662707916406942
nigel                0.06561464518880614
bank                0.06561464518880614
scotland                0.06561464518880614
pro                0.06495849873691809
since                0.06495849873691809
murder                0.06495849873691809
better                0.06430235228503002
stories                0.06364620583314196
times                0.06364620583314196
why                0.06364620583314196
man                0.06364620583314196
