Word                Fre/%
trade                0.090315142198309
added                0.090315142198309
market                0.0893543428132206
cox                0.0893543428132206
countries                0.0883935434281322
put                0.0883935434281322
former                0.08743274404304381
work                0.08743274404304381
next                0.08743274404304381
economic                0.08647194465795542
lead                0.08647194465795542
big                0.08551114527286703
voting                0.08455034588777863
point                0.08455034588777863
money                0.08455034588777863
re                0.08358954650269024
jobs                0.08262874711760185
says                0.08262874711760185
don’t                0.08262874711760185
united                0.08166794773251346
working                0.08166794773251346
three                0.08166794773251346
saying                0.08166794773251346
polls                0.08070714834742505
news                0.07974634896233666
biggest                0.07974634896233666
change                0.07974634896233666
believe                0.07878554957724827
since                0.07878554957724827
northern                0.07782475019215987
thursday                0.07686395080707148
through                0.07686395080707148
every                0.07686395080707148
well                0.07686395080707148
live                0.07590315142198309
him                0.0749423520368947
outside                0.0749423520368947
better                0.0749423520368947
bank                0.0739815526518063
end                0.0739815526518063
another                0.0739815526518063
good                0.0730207532667179
corbyn                0.0730207532667179
less                0.07205995388162952
likely                0.07205995388162952
called                0.07205995388162952
june                0.07109915449654113
both                0.07109915449654113
already                0.07109915449654113
got                0.07109915449654113
happen                0.07109915449654113
best                0.07013835511145272
long                0.07013835511145272
place                0.07013835511145272
free                0.06917755572636433
few                0.06917755572636433
polling                0.06917755572636433
far                0.06821675634127594
asked                0.06821675634127594
hours                0.06821675634127594
why                0.06725595695618755
really                0.06725595695618755
taken                0.06725595695618755
mps                0.06725595695618755
votes                0.06725595695618755
backing                0.06629515757109915
poster                0.06629515757109915
election                0.06533435818601077
such                0.06437355880092237
home                0.06437355880092237
travel                0.06437355880092237
public                0.06437355880092237
clear                0.06437355880092237
per                0.06437355880092237
markets                0.06341275941583398
young                0.06341275941583398
came                0.06341275941583398
seen                0.06341275941583398
am                0.06245196003074558
night                0.06245196003074558
border                0.06245196003074558
without                0.06149116064565719
same                0.06149116064565719
gove                0.06149116064565719
ukip                0.06149116064565719
following                0.060530361260568794
michael                0.060530361260568794
term                0.060530361260568794
financial                0.060530361260568794
left                0.060530361260568794
results                0.060530361260568794
north                0.060530361260568794
mirror                0.059569561875480403
making                0.059569561875480403
debate                0.059569561875480403
mean                0.059569561875480403
post                0.059569561875480403
jeremy                0.059569561875480403
great                0.058608762490392007
might                0.058608762490392007
won                0.05764796310530361
nhs                0.05764796310530361
feel                0.05764796310530361
