Word                Fre/%
ever                0.06220563405314139
left                0.06220563405314139
under                0.06220563405314139
independence                0.06220563405314139
believe                0.06220563405314139
set                0.06220563405314139
anti                0.06220563405314139
young                0.06220563405314139
announced                0.06220563405314139
exit                0.06220563405314139
place                0.06220563405314139
economic                0.06220563405314139
outcome                0.06220563405314139
